comment_id,sentence_pos,stereotype,xenophobia,suffering,economic,migration,culture,benefits,health,security,dehumanisation,others
264,8,1,0,0,0,0,1,0,0,1,0,0
264,9,0,0,0,0,0,0,0,0,0,0,0
264,10,1,0,0,0,0,0,1,0,0,0,0
264,11,0,0,0,0,0,0,0,0,0,0,0
264,12,0,0,0,0,0,0,0,0,0,0,0
264,13,0,0,0,0,0,0,0,0,0,0,0
264,14,1,0,1,0,0,1,0,0,0,1,0
264,15,0,0,0,0,0,0,0,0,0,0,0
264,16,0,0,0,0,0,0,0,0,0,0,0
264,17,1,0,0,0,1,0,1,0,0,0,0
264,18,1,0,0,0,0,0,0,0,1,0,0
264,19,0,0,0,0,0,0,0,0,0,0,0
264,20,1,0,1,0,0,0,0,1,1,0,0
264,21,0,0,0,0,0,0,0,0,0,0,0
264,22,0,0,0,0,0,0,0,0,0,0,0
264,23,1,0,0,0,0,0,0,0,0,0,0
264,24,1,0,0,0,0,0,0,0,0,0,0
265,1,0,0,0,0,0,0,0,0,0,0,0
265,2,1,0,0,0,0,0,1,0,0,0,0
266,1,0,0,0,0,0,0,0,0,0,0,0
267,1,0,0,0,0,0,0,0,0,0,0,0
267,2,0,0,0,0,0,0,0,0,0,0,0
268,1,0,0,0,0,0,0,0,0,0,0,0
268,2,0,0,0,0,0,0,0,0,0,0,0
268,3,1,0,0,0,0,1,1,0,0,0,0
269,1,1,0,0,1,0,0,0,0,1,0,0
269,2,1,0,0,0,1,0,0,0,0,0,0
270,1,0,0,0,0,0,0,0,0,0,0,0
271,1,0,0,0,0,0,0,0,0,0,0,0
272,1,0,0,0,0,0,0,0,0,0,0,0
273,1,1,1,0,0,0,1,0,0,0,0,1
273,2,0,0,0,0,0,0,0,0,0,0,0
273,3,0,0,0,0,0,0,0,0,0,0,0
273,4,0,0,0,0,0,0,0,0,0,0,0
273,5,0,0,0,0,0,0,0,0,0,0,0
273,6,0,0,0,0,0,0,0,0,0,0,0
273,7,0,0,0,0,0,0,0,0,0,0,0
274,1,1,0,0,0,0,1,1,0,0,0,0
274,2,0,0,0,0,0,0,0,0,0,0,0
275,1,0,0,0,0,0,0,0,0,0,0,0
275,2,0,0,0,0,0,0,0,0,0,0,0
275,3,0,0,0,0,0,0,0,0,0,0,0
276,1,0,0,0,0,0,0,0,0,0,0,0
277,1,1,0,0,0,0,0,0,0,0,0,0
278,1,0,0,0,0,0,0,0,0,0,0,0
279,1,0,0,0,0,0,0,0,0,0,0,0
279,2,1,0,0,0,0,1,0,0,0,0,0
279,3,0,0,0,0,0,0,0,0,0,0,0
279,4,0,0,0,0,0,0,0,0,0,0,0
280,1,1,0,0,0,1,1,0,0,1,1,0
280,2,1,0,0,0,0,0,1,0,0,0,0
280,3,0,0,0,0,0,0,0,0,0,0,0
280,4,0,0,0,0,0,0,0,0,0,0,0
280,5,0,0,0,0,0,0,0,0,0,0,0
280,6,1,0,0,0,1,0,1,0,0,0,0
281,1,0,0,0,0,0,0,0,0,0,0,0
282,1,0,0,0,0,0,0,0,0,0,0,0
283,1,0,0,0,0,0,0,0,0,0,0,0
283,2,0,0,0,0,0,0,0,0,0,0,0
284,1,0,0,0,0,0,0,0,0,0,0,0
285,1,1,0,0,0,1,0,1,0,0,0,0
286,1,1,0,0,0,1,0,1,0,0,0,0
287,1,0,0,0,0,0,0,0,0,0,0,0
287,2,0,0,0,0,0,0,0,0,0,0,0
288,1,1,0,0,0,0,0,0,0,0,0,0
288,2,0,0,0,0,0,0,0,0,0,0,0
288,3,0,0,0,0,0,0,0,0,0,0,0
288,4,1,0,0,0,0,0,0,0,0,0,0
288,5,0,0,0,0,0,0,0,0,0,0,0
288,6,0,0,0,0,0,0,0,0,0,0,0
289,1,1,0,0,0,0,1,0,0,0,0,0
289,2,1,0,0,0,0,1,0,0,0,0,0
290,1,0,0,0,0,0,0,0,0,0,0,0
290,2,1,0,0,0,0,0,0,0,0,0,0
290,3,0,0,0,0,0,0,0,0,0,0,0
290,4,0,0,0,0,0,0,0,0,0,0,0
291,1,0,0,0,0,0,0,0,0,0,0,0
291,2,0,0,0,0,0,0,0,0,0,0,0
292,1,0,0,0,0,0,0,0,0,0,0,0
293,1,0,0,0,0,0,0,0,0,0,0,0
294,1,0,0,0,0,0,0,0,0,0,0,0
295,1,0,0,0,0,0,0,0,0,0,0,0
295,2,0,0,0,0,0,0,0,0,0,0,0
295,3,0,0,0,0,0,0,0,0,0,0,0
296,1,0,0,0,0,0,0,0,0,0,0,0
297,1,0,0,0,0,0,0,0,0,0,0,0
297,2,0,0,0,0,0,0,0,0,0,0,0
297,3,0,0,0,0,0,0,0,0,0,0,0
298,1,0,0,0,0,0,0,0,0,0,0,0
298,2,1,0,0,0,1,0,1,0,0,0,0
298,3,1,0,0,0,0,1,1,0,0,1,0
299,1,0,0,0,0,0,0,0,0,0,0,0
299,2,0,0,0,0,0,0,0,0,0,0,0
299,3,1,0,0,0,1,0,0,0,0,0,0
299,4,0,0,0,0,0,0,0,0,0,0,0
299,5,0,0,0,0,0,0,0,0,0,0,0
300,1,0,0,0,0,0,0,0,0,0,0,0
301,1,0,0,0,0,0,0,0,0,0,0,0
302,1,0,0,0,0,0,0,0,0,0,0,0
303,1,0,0,0,0,0,0,0,0,0,0,0
303,2,1,0,0,0,0,1,0,0,0,0,0
304,1,0,0,0,0,0,0,0,0,0,0,0
304,2,1,0,0,0,0,0,0,0,1,0,0
304,3,0,0,0,0,0,0,0,0,0,0,0
304,4,0,0,0,0,0,0,0,0,0,0,0
304,5,0,0,0,0,0,0,0,0,0,0,0
304,6,0,0,0,0,0,0,0,0,0,0,0
304,7,0,0,0,0,0,0,0,0,0,0,0
305,1,0,0,0,0,0,0,0,0,0,0,0
305,2,0,0,0,0,0,0,0,0,0,0,0
305,3,1,0,0,0,0,1,0,0,0,0,0
306,1,1,0,0,0,0,0,0,0,0,0,0
306,2,0,0,0,0,0,0,0,0,0,0,0
306,3,0,0,0,0,0,0,0,0,0,0,0
307,1,0,0,0,0,0,0,0,0,0,0,0
307,2,0,0,0,0,0,0,0,0,0,0,0
307,3,1,0,0,0,1,1,0,0,1,0,0
307,4,1,0,0,0,0,1,0,0,0,0,0
307,5,1,0,0,0,0,0,0,0,0,0,1
308,1,0,0,0,0,0,0,0,0,0,0,0
309,1,0,0,0,0,0,0,0,0,0,0,0
310,1,0,0,0,0,0,0,0,0,0,0,0
311,1,0,0,0,0,0,0,0,0,0,0,0
311,2,0,0,0,0,0,0,0,0,0,0,0
311,3,1,0,0,0,0,0,0,0,0,0,0
311,4,1,0,0,1,0,0,0,0,1,0,0
311,5,1,0,0,0,1,0,0,0,0,0,0
311,6,0,0,0,0,0,0,0,0,0,0,0
311,7,0,0,0,0,0,0,0,0,0,0,0
311,8,0,0,0,0,0,0,0,0,0,0,0
311,9,1,0,0,0,0,0,1,0,0,0,0
311,10,0,0,0,0,0,0,0,0,0,0,0
312,1,0,0,0,0,0,0,0,0,0,0,0
312,2,1,0,0,0,0,0,0,0,0,0,0
312,3,0,0,0,0,0,0,0,0,0,0,0
313,1,1,0,0,0,0,0,0,0,0,0,0
313,2,0,0,0,0,0,0,0,0,0,0,0
313,3,1,0,0,0,0,1,0,0,0,0,0
313,4,0,0,0,0,0,0,0,0,0,0,0
314,1,0,0,0,0,0,0,0,0,0,0,0
314,2,0,0,0,0,0,0,0,0,0,0,0
314,3,0,0,0,0,0,0,0,0,0,0,0
314,4,1,0,0,0,1,0,0,0,1,0,0
315,1,1,0,0,0,1,1,0,0,0,0,0
316,1,1,0,0,0,0,0,0,0,0,0,0
317,1,0,0,0,0,0,0,0,0,0,0,0
317,2,1,0,0,0,1,1,0,0,0,0,0
317,3,0,0,0,0,0,0,0,0,0,0,0
317,4,0,0,0,0,0,0,0,0,0,0,0
317,5,0,0,0,0,0,0,0,0,0,0,0
318,1,0,0,0,0,0,0,0,0,0,0,0
318,2,0,0,0,0,0,0,0,0,0,0,0
318,3,0,0,0,0,0,0,0,0,0,0,0
318,4,0,0,0,0,0,0,0,0,0,0,0
318,5,0,0,0,0,0,0,0,0,0,0,0
318,6,0,0,0,0,0,0,0,0,0,0,0
318,7,1,0,0,0,0,1,0,0,1,0,0
318,8,1,0,0,0,0,0,0,0,0,0,0
318,9,0,0,0,0,0,0,0,0,0,0,0
318,10,0,0,0,0,0,0,0,0,0,0,0
318,11,1,0,0,0,0,0,0,0,0,0,0
318,12,0,0,0,0,0,0,0,0,0,0,0
318,13,0,0,0,0,0,0,0,0,0,0,0
318,14,0,0,0,0,0,0,0,0,0,0,0
318,15,0,0,0,0,0,0,0,0,0,0,0
318,16,0,0,0,0,0,0,0,0,0,0,0
318,17,1,1,0,0,1,0,1,0,1,0,0
318,18,0,0,0,0,0,0,0,0,0,0,0
319,1,0,0,0,0,0,0,0,0,0,0,0
319,2,0,0,0,0,0,0,0,0,0,0,0
320,1,0,0,0,0,0,0,0,0,0,0,0
321,1,0,0,0,0,0,0,0,0,0,0,0
321,2,0,0,0,0,0,0,0,0,0,0,0
321,3,1,0,0,0,0,0,0,0,0,0,0
322,1,0,0,0,0,0,0,0,0,0,0,0
322,2,0,0,0,0,0,0,0,0,0,0,0
322,3,0,0,0,0,0,0,0,0,0,0,0
322,4,0,0,0,0,0,0,0,0,0,0,0
323,1,0,0,0,0,0,0,0,0,0,0,0
323,2,1,0,0,0,0,0,0,0,0,0,0
323,3,0,0,0,0,0,0,0,0,0,0,0
323,4,0,0,0,0,0,0,0,0,0,0,0
324,1,0,0,0,0,0,0,0,0,0,0,0
324,2,1,0,0,0,1,1,0,0,1,1,0
324,3,0,0,0,0,0,0,0,0,0,0,0
325,1,0,0,0,0,0,0,0,0,0,0,0
325,2,0,0,0,0,0,0,0,0,0,0,0
325,3,1,0,0,0,0,0,0,0,1,0,0
325,4,0,0,0,0,0,0,0,0,0,0,0
325,5,0,0,0,0,0,0,0,0,0,0,0
325,6,0,0,0,0,0,0,0,0,0,0,0
325,7,0,0,0,0,0,0,0,0,0,0,0
326,1,0,0,0,0,0,0,0,0,0,0,0
326,2,0,0,0,0,0,0,0,0,0,0,0
326,3,0,0,0,0,0,0,0,0,0,0,0
326,4,0,0,0,0,0,0,0,0,0,0,0
327,1,1,0,0,0,0,0,0,0,0,0,0
327,2,0,0,0,0,0,0,0,0,0,0,0
327,3,0,0,0,0,0,0,0,0,0,0,0
327,4,0,0,0,0,0,0,0,0,0,0,0
328,1,0,0,0,0,0,0,0,0,0,0,0
328,2,0,0,0,0,0,0,0,0,0,0,0
328,3,0,0,0,0,0,0,0,0,0,0,0
328,4,0,0,0,0,0,0,0,0,0,0,0
329,1,0,0,0,0,0,0,0,0,0,0,0
330,1,0,0,0,0,0,0,0,0,0,0,0
330,2,0,0,0,0,0,0,0,0,0,0,0
331,1,0,0,0,0,0,0,0,0,0,0,0
332,1,1,0,0,0,1,0,0,0,0,0,0
333,1,0,0,0,0,0,0,0,0,0,0,0
333,2,0,0,0,0,0,0,0,0,0,0,0
334,1,0,0,0,0,0,0,0,0,0,0,0
334,2,0,0,0,0,0,0,0,0,0,0,0
335,1,1,0,0,0,0,1,0,0,1,0,0
335,2,1,0,0,0,0,0,1,0,0,0,0
335,3,0,0,0,0,0,0,0,0,0,0,0
336,1,1,0,0,0,0,0,0,0,0,0,0
337,1,0,0,0,0,0,0,0,0,0,0,0
338,1,0,0,0,0,0,0,0,0,0,0,0
338,2,0,0,0,0,0,0,0,0,0,0,0
339,1,0,0,0,0,0,0,0,0,0,0,0
339,2,1,0,0,0,1,0,0,0,0,0,0
339,3,0,0,0,0,0,0,0,0,0,0,0
339,4,0,0,0,0,0,0,0,0,0,0,0
339,5,0,0,0,0,0,0,0,0,0,0,0
339,6,0,0,0,0,0,0,0,0,0,0,0
339,7,0,0,0,0,0,0,0,0,0,0,0
340,1,0,0,0,0,0,0,0,0,0,0,0
340,2,0,0,0,0,0,0,0,0,0,0,0
340,3,0,0,0,0,0,0,0,0,0,0,0
340,4,1,0,0,0,1,0,0,0,0,0,0
341,1,0,0,0,0,0,0,0,0,0,0,0
341,2,0,0,0,0,0,0,0,0,0,0,0
341,3,1,0,0,1,1,0,0,0,0,0,0
342,1,0,0,0,0,0,0,0,0,0,0,0
342,2,0,0,0,0,0,0,0,0,0,0,0
342,3,0,0,0,0,0,0,0,0,0,0,0
342,4,0,0,0,0,0,0,0,0,0,0,0
342,5,1,0,0,0,0,0,0,0,1,0,0
343,1,1,0,0,0,0,0,0,0,0,0,0
343,2,0,0,0,0,0,0,0,0,0,0,0
343,3,1,0,0,0,0,1,0,0,0,0,0
344,1,0,0,0,0,0,0,0,0,0,0,0
344,2,0,0,0,0,0,0,0,0,0,0,0
344,3,0,0,0,0,0,0,0,0,0,0,0
344,4,0,0,0,0,0,0,0,0,0,0,0
344,5,0,0,0,0,0,0,0,0,0,0,0
345,1,0,0,0,0,0,0,0,0,0,0,0
345,2,0,0,0,0,0,0,0,0,0,0,0
345,3,0,0,0,0,0,0,0,0,0,0,0
345,4,0,0,0,0,0,0,0,0,0,0,0
345,5,0,0,0,0,0,0,0,0,0,0,0
345,6,0,0,0,0,0,0,0,0,0,0,0
345,7,1,0,0,0,1,0,0,0,1,0,0
345,8,0,0,0,0,0,0,0,0,0,0,0
345,9,1,0,0,0,1,1,0,0,0,0,0
346,1,0,0,0,0,0,0,0,0,0,0,0
347,1,1,0,0,0,1,0,0,0,0,0,0
347,2,0,0,0,0,0,0,0,0,0,0,0
348,1,0,0,0,0,0,0,0,0,0,0,0
348,2,0,0,0,0,0,0,0,0,0,0,0
348,3,1,0,0,0,1,1,0,0,0,0,0
349,1,0,0,0,0,0,0,0,0,0,0,0
349,2,1,0,0,1,1,1,0,0,0,0,0
349,3,0,0,0,0,0,0,0,0,0,0,0
350,1,0,0,0,0,0,0,0,0,0,0,0
351,1,0,0,0,0,0,0,0,0,0,0,0
351,2,0,0,0,0,0,0,0,0,0,0,0
351,3,0,0,0,0,0,0,0,0,0,0,0
352,1,0,0,0,0,0,0,0,0,0,0,0
352,2,1,0,0,0,0,1,0,0,0,0,0
352,3,0,0,0,0,0,0,0,0,0,0,0
352,4,0,0,0,0,0,0,0,0,0,0,0
352,5,0,0,0,0,0,0,0,0,0,0,0
353,1,0,0,0,0,0,0,0,0,0,0,0
353,2,0,0,0,0,0,0,0,0,0,0,0
353,3,0,0,0,0,0,0,0,0,0,0,0
353,4,0,0,0,0,0,0,0,0,0,0,0
353,5,0,0,0,0,0,0,0,0,0,0,0
353,6,1,0,0,0,1,0,0,0,1,0,0
353,7,0,0,0,0,0,0,0,0,0,0,0
354,1,0,0,0,0,0,0,0,0,0,0,0
354,2,0,0,0,0,0,0,0,0,0,0,0
354,3,0,0,0,0,0,0,0,0,0,0,0
354,4,0,0,0,0,0,0,0,0,0,0,0
354,5,1,0,0,0,1,0,0,0,0,0,0
354,6,0,0,0,0,0,0,0,0,0,0,0
354,7,0,0,0,0,0,0,0,0,0,0,0
355,1,0,0,0,0,0,0,0,0,0,0,0
355,2,0,0,0,0,0,0,0,0,0,0,0
355,3,0,0,0,0,0,0,0,0,0,0,0
355,4,1,0,0,0,1,0,0,0,1,0,0
355,5,1,0,0,0,0,0,1,1,0,0,0
356,1,0,0,0,0,0,0,0,0,0,0,0
357,1,1,0,0,0,0,0,0,0,0,0,0
357,2,0,0,0,0,0,0,0,0,0,0,0
358,1,0,0,0,0,0,0,0,0,0,0,0
358,2,0,0,0,0,0,0,0,0,0,0,0
358,3,0,0,0,0,0,0,0,0,0,0,0
358,4,0,0,0,0,0,0,0,0,0,0,0
359,1,0,0,0,0,0,0,0,0,0,0,0
360,1,0,0,0,0,0,0,0,0,0,0,0
360,2,0,0,0,0,0,0,0,0,0,0,0
361,1,0,0,0,0,0,0,0,0,0,0,0
361,2,1,0,0,0,0,0,1,0,0,0,0
361,3,0,0,0,0,0,0,0,0,0,0,0
361,4,1,0,0,0,0,0,0,0,1,0,0
362,1,0,0,0,0,0,0,0,0,0,0,0
363,1,0,0,0,0,0,0,0,0,0,0,0
364,1,0,0,0,0,0,0,0,0,0,0,0
365,1,0,0,0,0,0,0,0,0,0,0,0
366,1,0,0,0,0,0,0,0,0,0,0,0
366,2,0,0,0,0,0,0,0,0,0,0,0
366,3,0,0,0,0,0,0,0,0,0,0,0
366,4,0,0,0,0,0,0,0,0,0,0,0
366,5,0,0,0,0,0,0,0,0,0,0,0
367,1,0,0,0,0,0,0,0,0,0,0,0
367,2,0,0,0,0,0,0,0,0,0,0,0
368,1,0,0,0,0,0,0,0,0,0,0,0
369,1,0,0,0,0,0,0,0,0,0,0,0
369,2,1,0,0,0,1,0,0,0,0,0,0
369,3,0,0,0,0,0,0,0,0,0,0,0
370,1,1,0,0,0,1,0,0,0,0,0,0
371,1,0,0,0,0,0,0,0,0,0,0,0
371,2,0,0,0,0,0,0,0,0,0,0,0
372,1,0,0,0,0,0,0,0,0,0,0,0
372,2,0,0,0,0,0,0,0,0,0,0,0
372,3,0,0,0,0,0,0,0,0,0,0,0
373,1,0,0,0,0,0,0,0,0,0,0,0
373,2,0,0,0,0,0,0,0,0,0,0,0
373,3,0,0,0,0,0,0,0,0,0,0,0
374,1,1,0,0,0,0,0,0,0,0,0,0
375,1,1,0,0,0,1,0,0,0,0,1,0
376,1,0,0,0,0,0,0,0,0,0,0,0
376,2,0,0,0,0,0,0,0,0,0,0,0
377,1,0,0,0,0,0,0,0,0,0,0,0
378,1,1,0,0,0,1,0,0,0,0,0,0
379,1,0,0,0,0,0,0,0,0,0,0,0
379,2,1,0,0,0,1,0,0,0,1,1,0
380,1,1,0,0,0,1,1,0,0,0,1,0
381,1,0,0,0,0,0,0,0,0,0,0,0
381,2,1,0,0,0,0,0,0,0,0,0,0
382,1,0,0,0,0,0,0,0,0,0,0,0
382,2,1,0,0,0,1,0,0,0,0,0,0
382,3,1,0,0,0,0,1,0,0,0,0,0
382,4,0,0,0,0,0,0,0,0,0,0,0
382,5,0,0,0,0,0,0,0,0,0,0,0
383,1,0,0,0,0,0,0,0,0,0,0,0
383,2,0,0,0,0,0,0,0,0,0,0,0
384,1,0,0,0,0,0,0,0,0,0,0,0
385,1,1,0,0,0,0,0,1,0,0,0,0
386,1,1,0,0,0,1,0,0,0,0,0,0
386,2,0,0,0,0,0,0,0,0,0,0,0
387,1,0,0,0,0,0,0,0,0,0,0,0
387,2,0,0,0,0,0,0,0,0,0,0,0
387,3,0,0,0,0,0,0,0,0,0,0,0
388,1,0,0,0,0,0,0,0,0,0,0,0
389,1,1,0,0,0,0,0,0,0,1,0,0
389,2,1,0,0,0,0,1,0,0,0,0,0
390,1,0,0,0,0,0,0,0,0,0,0,0
390,2,0,0,0,0,0,0,0,0,0,0,0
390,3,0,0,0,0,0,0,0,0,0,0,0
390,4,0,0,0,0,0,0,0,0,0,0,0
390,5,1,1,0,0,0,0,0,0,0,0,0
390,6,1,0,0,0,1,0,0,0,1,0,0
391,1,0,0,0,0,0,0,0,0,0,0,0
391,2,0,0,0,0,0,0,0,0,0,0,0
392,1,0,0,0,0,0,0,0,0,0,0,0
393,1,0,0,0,0,0,0,0,0,0,0,0
393,2,0,0,0,0,0,0,0,0,0,0,0
394,1,0,0,0,0,0,0,0,0,0,0,0
394,2,1,0,0,0,0,0,1,0,0,0,0
394,3,0,0,0,0,0,0,0,0,0,0,0
395,1,0,0,0,0,0,0,0,0,0,0,0
396,1,1,0,0,0,1,0,0,0,1,0,0
397,1,1,0,0,0,0,0,1,0,0,0,0
397,2,0,0,0,0,0,0,0,0,0,0,0
397,3,0,0,0,0,0,0,0,0,0,0,0
397,4,0,0,0,0,0,0,0,0,0,0,0
397,5,0,0,0,0,0,0,0,0,0,0,0
397,6,0,0,0,0,0,0,0,0,0,0,0
397,7,0,0,0,0,0,0,0,0,0,0,0
397,8,1,0,0,0,1,1,0,0,0,0,0
398,1,0,0,0,0,0,0,0,0,0,0,0
398,2,0,0,0,0,0,0,0,0,0,0,0
399,1,1,0,0,0,0,0,0,0,0,0,0
399,2,0,0,0,0,0,0,0,0,0,0,0
400,1,0,0,0,0,0,0,0,0,0,0,0
401,1,0,0,0,0,0,0,0,0,0,0,0
401,2,1,0,0,0,0,0,0,0,0,0,0
401,3,0,0,0,0,0,0,0,0,0,0,0
402,1,0,0,0,0,0,0,0,0,0,0,0
402,2,0,0,0,0,0,0,0,0,0,0,0
403,1,1,0,0,0,0,0,0,0,0,0,0
404,1,0,0,0,0,0,0,0,0,0,0,0
404,2,0,0,0,0,0,0,0,0,0,0,0
404,3,0,0,0,0,0,0,0,0,0,0,0
404,4,1,0,0,0,0,0,0,0,0,0,1
405,1,0,0,0,0,0,0,0,0,0,0,0
406,1,0,0,0,0,0,0,0,0,0,0,0
406,2,0,0,0,0,0,0,0,0,0,0,0
407,1,1,0,0,0,1,0,0,0,0,1,0
408,1,0,0,0,0,0,0,0,0,0,0,0
409,1,0,0,0,0,0,0,0,0,0,0,0
409,2,1,0,0,0,1,0,1,0,0,0,0
410,1,0,0,0,0,0,0,0,0,0,0,0
410,2,0,0,0,0,0,0,0,0,0,0,0
411,1,1,0,0,0,1,0,0,0,0,0,0
411,2,1,0,1,0,0,0,0,0,1,0,0
412,1,0,0,0,0,0,0,0,0,0,0,0
412,2,0,0,0,0,0,0,0,0,0,0,0
412,3,0,0,0,0,0,0,0,0,0,0,0
412,4,0,0,0,0,0,0,0,0,0,0,0
412,5,0,0,0,0,0,0,0,0,0,0,0
412,6,0,0,0,0,0,0,0,0,0,0,0
412,7,0,0,0,0,0,0,0,0,0,0,0
413,1,1,1,0,0,1,0,0,0,0,0,0
413,2,0,0,0,0,0,0,0,0,0,0,0
414,1,1,0,0,0,0,1,0,0,1,0,0
415,1,0,0,0,0,0,0,0,0,0,0,0
416,1,0,0,0,0,0,0,0,0,0,0,0
416,2,0,0,0,0,0,0,0,0,0,0,0
416,3,0,0,0,0,0,0,0,0,0,0,0
416,4,0,0,0,0,0,0,0,0,0,0,0
416,5,0,0,0,0,0,0,0,0,0,0,0
417,1,0,0,0,0,0,0,0,0,0,0,0
417,2,0,0,0,0,0,0,0,0,0,0,0
418,1,0,0,0,0,0,0,0,0,0,0,0
418,2,0,0,0,0,0,0,0,0,0,0,0
419,1,0,0,0,0,0,0,0,0,0,0,0
419,2,0,0,0,0,0,0,0,0,0,0,0
419,3,1,0,0,0,0,1,0,0,0,0,0
420,1,0,0,0,0,0,0,0,0,0,0,0
420,2,1,0,0,0,0,0,1,0,0,0,0
421,1,1,0,0,0,0,0,0,0,1,0,0
422,1,1,0,0,0,1,0,0,0,0,1,0
423,1,0,0,0,0,0,0,0,0,0,0,0
424,1,0,0,0,0,0,0,0,0,0,0,0
425,1,1,0,0,0,1,0,1,1,0,1,0
425,2,0,0,0,0,0,0,0,0,0,0,0
426,1,1,0,0,0,1,1,0,0,0,0,0
427,1,1,0,0,0,1,0,0,0,0,0,0
427,2,0,0,0,0,0,0,0,0,0,0,0
428,1,0,0,0,0,0,0,0,0,0,0,0
429,1,0,0,0,0,0,0,0,0,0,0,0
429,2,1,0,0,0,1,0,0,0,0,0,0
430,1,0,0,0,0,0,0,0,0,0,0,0
430,2,0,0,0,0,0,0,0,0,0,0,0
431,1,0,0,0,0,0,0,0,0,0,0,0
431,2,0,0,0,0,0,0,0,0,0,0,0
432,1,0,0,0,0,0,0,0,0,0,0,0
432,2,1,0,1,0,0,0,0,0,0,0,0
432,3,0,0,0,0,0,0,0,0,0,0,0
433,1,1,0,0,0,0,0,1,0,0,0,0
433,2,0,0,0,0,0,0,0,0,0,0,0
433,3,0,0,0,0,0,0,0,0,0,0,0
434,1,0,0,0,0,0,0,0,0,0,0,0
435,1,0,0,0,0,0,0,0,0,0,0,0
436,1,0,0,0,0,0,0,0,0,0,0,0
437,1,0,0,0,0,0,0,0,0,0,0,0
438,1,1,0,0,0,1,0,0,0,0,0,0
438,2,0,0,0,0,0,0,0,0,0,0,0
438,3,0,0,0,0,0,0,0,0,0,0,0
438,4,1,0,0,0,0,0,0,0,1,0,0
439,1,0,0,0,0,0,0,0,0,0,0,0
440,1,0,0,0,0,0,0,0,0,0,0,0
440,2,0,0,0,0,0,0,0,0,0,0,0
441,1,0,0,0,0,0,0,0,0,0,0,0
442,1,1,0,0,0,1,1,0,0,0,0,0
442,2,0,0,0,0,0,0,0,0,0,0,0
442,3,1,0,1,0,0,0,0,0,0,0,0
443,1,1,0,0,1,0,0,0,0,0,0,0
443,2,0,0,0,0,0,0,0,0,0,0,0
443,3,0,0,0,0,0,0,0,0,0,0,0
444,1,1,0,1,0,0,0,0,0,0,0,0
445,1,0,0,0,0,0,0,0,0,0,0,0
445,2,0,0,0,0,0,0,0,0,0,0,0
446,1,0,0,0,0,0,0,0,0,0,0,0
447,1,1,0,0,0,1,0,0,0,0,0,0
447,2,0,0,0,0,0,0,0,0,0,0,0
448,1,0,0,0,0,0,0,0,0,0,0,0
449,1,0,0,0,0,0,0,0,0,0,0,0
450,1,0,0,0,0,0,0,0,0,0,0,0
450,2,1,0,0,0,0,0,0,0,0,0,0
451,1,1,0,0,0,1,0,1,0,0,0,1
452,1,1,0,0,0,0,0,0,0,1,0,0
452,2,0,0,0,0,0,0,0,0,0,0,0
453,1,1,0,0,0,0,1,0,0,0,0,0
453,2,0,0,0,0,0,0,0,0,0,0,0
453,3,0,0,0,0,0,0,0,0,0,0,0
453,4,0,0,0,0,0,0,0,0,0,0,0
453,5,0,0,0,0,0,0,0,0,0,0,0
453,6,0,0,0,0,0,0,0,0,0,0,0
453,7,0,0,0,0,0,0,0,0,0,0,0
454,1,0,0,0,0,0,0,0,0,0,0,0
455,1,0,0,0,0,0,0,0,0,0,0,0
455,2,0,0,0,0,0,0,0,0,0,0,0
456,1,1,0,0,0,1,0,0,0,0,0,0
456,2,0,0,0,0,0,0,0,0,0,0,0
457,1,0,0,0,0,0,0,0,0,0,0,0
457,2,0,0,0,0,0,0,0,0,0,0,0
458,1,0,0,0,0,0,0,0,0,0,0,0
459,1,0,0,0,0,0,0,0,0,0,0,0
459,2,0,0,0,0,0,0,0,0,0,0,0
459,3,0,0,0,0,0,0,0,0,0,0,0
459,4,0,0,0,0,0,0,0,0,0,0,0
459,5,0,0,0,0,0,0,0,0,0,0,0
459,6,0,0,0,0,0,0,0,0,0,0,0
460,1,0,0,0,0,0,0,0,0,0,0,0
461,1,0,0,0,0,0,0,0,0,0,0,0
461,2,0,0,0,0,0,0,0,0,0,0,0
461,3,0,0,0,0,0,0,0,0,0,0,0
461,4,0,0,0,0,0,0,0,0,0,0,0
462,1,0,0,0,0,0,0,0,0,0,0,0
462,2,0,0,0,0,0,0,0,0,0,0,0
463,1,0,0,0,0,0,0,0,0,0,0,0
463,2,0,0,0,0,0,0,0,0,0,0,0
464,1,0,0,0,0,0,0,0,0,0,0,0
465,1,1,0,0,0,1,0,0,0,0,0,0
465,2,0,0,0,0,0,0,0,0,0,0,0
466,1,1,1,0,0,1,0,0,0,1,0,0
466,2,0,0,0,0,0,0,0,0,0,0,0
467,1,0,0,0,0,0,0,0,0,0,0,0
468,1,0,0,0,0,0,0,0,0,0,0,0
468,2,0,0,0,0,0,0,0,0,0,0,0
468,3,0,0,0,0,0,0,0,0,0,0,0
469,1,0,0,0,0,0,0,0,0,0,0,0
469,2,0,0,0,0,0,0,0,0,0,0,0
469,3,0,0,0,0,0,0,0,0,0,0,0
469,4,1,0,0,0,1,0,0,0,0,0,0
470,1,0,0,0,0,0,0,0,0,0,0,0
471,1,0,0,0,0,0,0,0,0,0,0,0
471,2,0,0,0,0,0,0,0,0,0,0,0
471,3,1,0,0,0,0,1,0,0,0,0,0
471,4,0,0,0,0,0,0,0,0,0,0,0
471,5,0,0,0,0,0,0,0,0,0,0,0
