comment_id,sentence_pos,stereotype,xenophobia,suffering,economic,migration,culture,benefits,health,security,dehumanisation,others
175,2,0,0,0,0,0,0,0,0,0,0,0
175,3,1,0,0,0,0,1,0,0,0,0,0
175,4,0,0,0,0,0,0,0,0,0,0,0
175,5,0,0,0,0,0,0,0,0,0,0,0
175,6,0,0,0,0,0,0,0,0,0,0,0
175,7,0,0,0,0,0,0,0,0,0,0,0
175,8,0,0,0,0,0,0,0,0,0,0,0
175,9,0,0,0,0,0,0,0,0,0,0,0
175,10,0,0,0,0,0,0,0,0,0,0,0
175,11,0,0,0,0,0,0,0,0,0,0,0
176,1,0,0,0,0,0,0,0,0,0,0,0
177,1,0,0,0,0,0,0,0,0,0,0,0
177,2,0,0,0,0,0,0,0,0,0,0,0
177,3,1,0,0,0,0,0,1,0,1,0,0
177,4,0,0,0,0,0,0,0,0,0,0,0
178,1,0,0,0,0,0,0,0,0,0,0,0
178,2,0,0,0,0,0,0,0,0,0,0,0
178,3,0,0,0,0,0,0,0,0,0,0,0
179,1,1,0,0,0,0,0,0,0,0,0,0
179,2,1,0,0,0,0,0,0,0,0,0,0
179,3,0,0,0,0,0,0,0,0,0,0,0
179,4,0,0,0,0,0,0,0,0,0,0,0
180,1,1,0,0,0,1,1,1,0,0,0,0
180,2,1,0,0,0,0,0,0,0,0,0,0
181,1,1,0,0,0,0,1,0,0,0,0,0
181,2,1,0,0,0,1,0,1,0,0,0,0
182,1,0,0,0,0,0,0,0,0,0,0,0
182,2,0,0,0,0,0,0,0,0,0,0,0
182,3,0,0,0,0,0,0,0,0,0,0,0
182,4,0,0,0,0,0,0,0,0,0,0,0
182,5,0,0,0,0,0,0,0,0,0,0,0
183,1,1,0,0,0,0,0,0,0,1,0,0
183,2,0,0,0,0,0,0,0,0,0,0,0
184,1,0,0,0,0,0,0,0,0,0,0,0
184,2,0,0,0,0,0,0,0,0,0,0,0
184,3,0,0,0,0,0,0,0,0,0,0,0
184,4,0,0,0,0,0,0,0,0,0,0,0
185,1,0,0,0,0,0,0,0,0,0,0,0
185,2,0,0,0,0,0,0,0,0,0,0,0
186,1,0,0,0,0,0,0,0,0,0,0,0
186,2,0,0,0,0,0,0,0,0,0,0,0
186,3,1,0,1,0,0,0,1,0,1,0,0
186,4,0,0,0,0,0,0,0,0,0,0,0
186,5,1,0,0,0,0,1,0,0,0,0,0
187,1,0,0,0,0,0,0,0,0,0,0,0
187,2,0,0,0,0,0,0,0,0,0,0,0
187,3,1,0,0,0,0,0,0,0,1,0,0
187,4,0,0,0,0,0,0,0,0,0,0,0
188,1,1,0,0,0,0,1,0,0,1,0,0
188,2,0,0,0,0,0,0,0,0,0,0,0
188,3,0,0,0,0,0,0,0,0,0,0,0
188,4,0,0,0,0,0,0,0,0,0,0,0
189,1,1,0,0,0,0,0,0,0,1,0,0
189,2,0,0,0,0,0,0,0,0,0,0,0
190,1,1,0,0,0,0,0,0,0,0,0,0
191,1,0,0,0,0,0,0,0,0,0,0,0
191,2,0,0,0,0,0,0,0,0,0,0,0
191,3,0,0,0,0,0,0,0,0,0,0,0
191,4,0,0,0,0,0,0,0,0,0,0,0
191,5,0,0,0,0,0,0,0,0,0,0,0
191,6,1,0,0,0,1,0,0,0,0,0,0
191,7,0,0,0,0,0,0,0,0,0,0,0
191,8,1,0,0,0,0,0,1,0,0,0,0
192,1,0,0,0,0,0,0,0,0,0,0,0
192,2,0,0,0,0,0,0,0,0,0,0,0
192,3,1,0,0,0,0,0,0,0,1,0,0
192,4,0,0,0,0,0,0,0,0,0,0,0
193,1,0,0,0,0,0,0,0,0,0,0,0
194,1,0,0,0,0,0,0,0,0,0,0,0
194,2,0,0,0,0,0,0,0,0,0,0,0
194,3,0,0,0,0,0,0,0,0,0,0,0
195,1,0,0,0,0,0,0,0,0,0,0,0
195,2,0,0,0,0,0,0,0,0,0,0,0
195,3,0,0,0,0,0,0,0,0,0,0,0
196,1,0,0,0,0,0,0,0,0,0,0,0
196,2,0,0,0,0,0,0,0,0,0,0,0
196,3,0,0,0,0,0,0,0,0,0,0,0
196,4,0,0,0,0,0,0,0,0,0,0,0
196,5,1,0,0,1,1,0,0,0,0,0,0
197,1,0,0,0,0,0,0,0,0,0,0,0
197,2,0,0,0,0,0,0,0,0,0,0,0
197,3,0,0,0,0,0,0,0,0,0,0,0
198,1,0,0,0,0,0,0,0,0,0,0,0
199,1,0,0,0,0,0,0,0,0,0,0,0
200,1,1,0,0,0,0,0,1,0,0,0,0
200,2,1,0,0,0,0,0,1,0,0,0,0
200,3,0,0,0,0,0,0,0,0,0,0,0
201,1,0,0,0,0,0,0,0,0,0,0,0
202,1,1,0,0,0,0,0,0,0,0,0,1
203,1,0,0,0,0,0,0,0,0,0,0,0
204,1,0,0,0,0,0,0,0,0,0,0,0
205,1,0,0,0,0,0,0,0,0,0,0,0
206,1,0,0,0,0,0,0,0,0,0,0,0
206,2,0,0,0,0,0,0,0,0,0,0,0
206,3,1,0,0,1,0,0,1,0,1,0,0
207,1,0,0,0,0,0,0,0,0,0,0,0
208,1,0,0,0,0,0,0,0,0,0,0,0
209,1,0,0,0,0,0,0,0,0,0,0,0
210,1,0,0,0,0,0,0,0,0,0,0,0
211,1,0,0,0,0,0,0,0,0,0,0,0
211,2,1,0,0,0,0,0,0,0,1,0,0
211,3,0,0,0,0,0,0,0,0,0,0,0
211,4,0,0,0,0,0,0,0,0,0,0,0
211,5,0,0,0,0,0,0,0,0,0,0,0
211,6,0,0,0,0,0,0,0,0,0,0,0
211,7,1,0,0,0,0,0,0,0,1,0,0
211,8,1,0,0,0,1,0,1,0,0,0,1
211,9,0,0,0,0,0,0,0,0,0,0,0
212,1,0,0,0,0,0,0,0,0,0,0,0
212,2,0,0,0,0,0,0,0,0,0,0,0
213,1,1,0,0,0,0,0,0,0,0,0,0
214,1,0,0,0,0,0,0,0,0,0,0,0
215,1,1,0,0,0,1,0,0,0,1,0,0
215,2,0,0,0,0,0,0,0,0,0,0,0
216,1,1,0,0,0,0,0,0,0,0,0,0
217,1,0,0,0,0,0,0,0,0,0,0,0
218,1,0,0,0,0,0,0,0,0,0,0,0
218,2,1,0,0,0,0,0,0,0,0,0,0
218,3,0,0,0,0,0,0,0,0,0,0,0
218,4,1,0,0,0,0,1,0,0,0,0,0
219,1,1,0,0,0,0,0,0,0,1,0,0
220,1,0,0,0,0,0,0,0,0,0,0,0
221,1,1,0,0,0,1,0,0,0,0,0,0
222,1,0,0,0,0,0,0,0,0,0,0,0
223,1,1,0,0,0,1,0,0,0,0,0,0
224,1,1,0,0,0,0,0,0,0,0,0,0
225,1,1,0,0,0,0,0,0,0,0,0,0
226,1,1,0,0,0,1,0,0,0,0,0,0
226,2,0,0,0,0,0,0,0,0,0,0,0
226,3,0,0,0,0,0,0,0,0,0,0,0
226,4,0,0,0,0,0,0,0,0,0,0,0
227,1,0,0,0,0,0,0,0,0,0,0,0
228,1,0,0,0,0,0,0,0,0,0,0,0
229,1,0,0,0,0,0,0,0,0,0,0,0
230,1,1,0,0,1,1,0,0,0,0,0,0
231,1,0,0,0,0,0,0,0,0,0,0,0
232,1,0,0,0,0,0,0,0,0,0,0,0
233,1,0,0,0,0,0,0,0,0,0,0,0
234,1,0,0,0,0,0,0,0,0,0,0,0
234,2,0,0,0,0,0,0,0,0,0,0,0
234,3,0,0,0,0,0,0,0,0,0,0,0
235,1,0,0,0,0,0,0,0,0,0,0,0
235,2,0,0,0,0,0,0,0,0,0,0,0
235,3,0,0,0,0,0,0,0,0,0,0,0
236,1,1,0,1,0,0,0,0,0,0,0,0
237,1,0,0,0,0,0,0,0,0,0,0,0
238,1,0,0,0,0,0,0,0,0,0,0,0
238,2,0,0,0,0,0,0,0,0,0,0,0
239,1,1,0,0,1,0,0,1,0,0,0,0
240,1,0,0,0,0,0,0,0,0,0,0,0
240,2,0,0,0,0,0,0,0,0,0,0,0
240,3,1,0,0,0,0,0,0,0,0,0,0
240,4,0,0,0,0,0,0,0,0,0,0,0
240,5,0,0,0,0,0,0,0,0,0,0,0
240,6,0,0,0,0,0,0,0,0,0,0,0
240,7,1,0,0,0,1,1,0,0,0,0,0
240,8,0,0,0,0,0,0,0,0,0,0,0
241,1,1,0,0,0,0,0,0,0,1,0,0
242,1,0,0,0,0,0,0,0,0,0,0,0
243,1,0,0,0,0,0,0,0,0,0,0,0
243,2,0,0,0,0,0,0,0,0,0,0,0
243,3,0,0,0,0,0,0,0,0,0,0,0
244,1,0,0,0,0,0,0,0,0,0,0,0
244,2,1,0,0,0,1,1,0,1,0,0,0
244,3,0,0,0,0,0,0,0,0,0,0,0
245,1,0,0,0,0,0,0,0,0,0,0,0
246,1,1,0,0,0,1,0,0,1,1,1,0
247,1,0,0,0,0,0,0,0,0,0,0,0
248,1,0,0,0,0,0,0,0,0,0,0,0
249,1,0,0,0,0,0,0,0,0,0,0,0
250,1,1,0,0,0,0,1,0,0,0,1,0
250,2,0,0,0,0,0,0,0,0,0,0,0
250,3,0,0,0,0,0,0,0,0,0,0,0
251,1,0,0,0,0,0,0,0,0,0,0,0
252,1,0,0,0,0,0,0,0,0,0,0,0
253,1,0,0,0,0,0,0,0,0,0,0,0
254,1,0,0,0,0,0,0,0,0,0,0,0
255,1,0,0,0,0,0,0,0,0,0,0,0
256,1,0,0,0,0,0,0,0,0,0,0,0
257,1,0,0,0,0,0,0,0,0,0,0,0
258,1,0,0,0,0,0,0,0,0,0,0,0
258,2,1,0,0,0,0,0,0,0,0,0,0
259,1,1,0,0,0,0,1,0,0,0,0,0
259,2,1,0,0,0,0,0,0,0,1,0,1
259,3,0,0,0,0,0,0,0,0,0,0,0
260,1,1,0,0,0,1,0,0,0,0,1,0
261,1,0,0,0,0,0,0,0,0,0,0,0
261,2,0,0,0,0,0,0,0,0,0,0,0
261,3,0,0,0,0,0,0,0,0,0,0,0
262,1,1,0,0,0,0,0,0,0,0,0,0
262,2,1,0,0,0,0,1,0,0,0,0,0
262,3,0,0,0,0,0,0,0,0,0,0,0
263,1,1,0,0,1,0,1,1,0,1,0,0
264,1,0,0,0,0,0,0,0,0,0,0,0
265,1,0,0,0,0,0,0,0,0,0,0,0
265,2,0,0,0,0,0,0,0,0,0,0,0
266,1,0,0,0,0,0,0,0,0,0,0,0
267,1,1,0,0,0,1,1,0,0,0,0,0
268,1,0,0,0,0,0,0,0,0,0,0,0
268,2,0,0,0,0,0,0,0,0,0,0,0
268,3,0,0,0,0,0,0,0,0,0,0,0
269,1,0,0,0,0,0,0,0,0,0,0,0
270,1,0,0,0,0,0,0,0,0,0,0,0
270,2,0,0,0,0,0,0,0,0,0,0,0
270,3,1,0,1,0,1,0,0,0,1,0,0
271,1,0,0,0,0,0,0,0,0,0,0,0
272,1,0,0,0,0,0,0,0,0,0,0,0
273,1,0,0,0,0,0,0,0,0,0,0,0
274,1,0,0,0,0,0,0,0,0,0,0,0
275,1,0,0,0,0,0,0,0,0,0,0,0
276,1,0,0,0,0,0,0,0,0,0,0,0
277,1,0,0,0,0,0,0,0,0,0,0,0
278,1,0,0,0,0,0,0,0,0,0,0,0
279,1,1,0,0,0,1,0,0,0,0,0,0
280,1,0,0,0,0,0,0,0,0,0,0,0
281,1,0,0,0,0,0,0,0,0,0,0,0
282,1,1,0,1,0,0,0,0,0,0,0,0
282,2,0,0,0,0,0,0,0,0,0,0,0
282,3,0,0,0,0,0,0,0,0,0,0,0
283,1,0,0,0,0,0,0,0,0,0,0,0
283,2,0,0,0,0,0,0,0,0,0,0,0
284,1,1,0,0,0,0,0,0,0,0,0,0
285,1,0,0,0,0,0,0,0,0,0,0,0
286,1,1,0,0,0,1,0,0,0,0,0,0
287,1,0,0,0,0,0,0,0,0,0,0,0
288,1,0,0,0,0,0,0,0,0,0,0,0
289,1,0,0,0,0,0,0,0,0,0,0,0
290,1,0,0,0,0,0,0,0,0,0,0,0
291,1,0,0,0,0,0,0,0,0,0,0,0
292,1,0,0,0,0,0,0,0,0,0,0,0
293,1,0,0,0,0,0,0,0,0,0,0,0
293,2,0,0,0,0,0,0,0,0,0,0,0
293,3,0,0,0,0,0,0,0,0,0,0,0
294,1,1,0,0,0,1,0,0,0,0,0,0
294,2,0,0,0,0,0,0,0,0,0,0,0
295,1,0,0,0,0,0,0,0,0,0,0,0
296,1,0,0,0,0,0,0,0,0,0,0,0
297,1,0,0,0,0,0,0,0,0,0,0,0
298,1,0,0,0,0,0,0,0,0,0,0,0
299,1,1,0,0,0,1,0,0,0,1,0,0
300,1,0,0,0,0,0,0,0,0,0,0,0
301,1,0,0,0,0,0,0,0,0,0,0,0
302,1,0,0,0,0,0,0,0,0,0,0,0
303,1,0,0,0,0,0,0,0,0,0,0,0
304,1,0,0,0,0,0,0,0,0,0,0,0
305,1,1,0,0,0,0,0,0,0,1,0,0
306,1,0,0,0,0,0,0,0,0,0,0,0
307,1,0,0,0,0,0,0,0,0,0,0,0
308,1,0,0,0,0,0,0,0,0,0,0,0
309,1,0,0,0,0,0,0,0,0,0,0,0
309,2,0,0,0,0,0,0,0,0,0,0,0
310,1,0,0,0,0,0,0,0,0,0,0,0
311,1,0,0,0,0,0,0,0,0,0,0,0
312,1,0,0,0,0,0,0,0,0,0,0,0
312,2,0,0,0,0,0,0,0,0,0,0,0
313,1,0,0,0,0,0,0,0,0,0,0,0
313,2,0,0,0,0,0,0,0,0,0,0,0
314,1,0,0,0,0,0,0,0,0,0,0,0
315,1,0,0,0,0,0,0,0,0,0,0,0
316,1,0,0,0,0,0,0,0,0,0,0,0
317,1,0,0,0,0,0,0,0,0,0,0,0
318,1,0,0,0,0,0,0,0,0,0,0,0
319,1,0,0,0,0,0,0,0,0,0,0,0
319,2,1,0,0,0,0,0,0,0,0,0,0
319,3,0,0,0,0,0,0,0,0,0,0,0
320,1,0,0,0,0,0,0,0,0,0,0,0
320,2,0,0,0,0,0,0,0,0,0,0,0
321,1,0,0,0,0,0,0,0,0,0,0,0
322,1,1,0,0,0,0,0,1,0,0,0,1
323,1,0,0,0,0,0,0,0,0,0,0,0
324,1,0,0,0,0,0,0,0,0,0,0,0
325,1,0,0,0,0,0,0,0,0,0,0,0
325,2,0,0,0,0,0,0,0,0,0,0,0
326,1,0,0,0,0,0,0,0,0,0,0,0
326,2,0,0,0,0,0,0,0,0,0,0,0
327,1,0,0,0,0,0,0,0,0,0,0,0
328,1,0,0,0,0,0,0,0,0,0,0,0
329,1,0,0,0,0,0,0,0,0,0,0,0
330,1,0,0,0,0,0,0,0,0,0,0,0
331,1,0,0,0,0,0,0,0,0,0,0,0
332,1,1,0,0,0,0,0,0,0,1,0,0
333,1,0,0,0,0,0,0,0,0,0,0,0
334,1,0,0,0,0,0,0,0,0,0,0,0
335,1,1,0,0,0,0,0,0,0,0,0,0
336,1,0,0,0,0,0,0,0,0,0,0,0
337,1,1,0,0,0,1,0,0,0,1,0,0
337,2,0,0,0,0,0,0,0,0,0,0,0
338,1,0,0,0,0,0,0,0,0,0,0,0
338,2,0,0,0,0,0,0,0,0,0,0,0
338,3,0,0,0,0,0,0,0,0,0,0,0
339,1,0,0,0,0,0,0,0,0,0,0,0
340,1,0,0,0,0,0,0,0,0,0,0,0
341,1,1,0,0,0,0,0,1,0,0,0,0
342,1,0,0,0,0,0,0,0,0,0,0,0
343,1,1,0,0,0,0,0,0,0,1,0,0
344,1,0,0,0,0,0,0,0,0,0,0,0
345,1,0,0,0,0,0,0,0,0,0,0,0
346,1,1,0,0,0,0,0,0,0,1,0,0
347,1,1,0,0,0,0,0,0,0,0,0,0
348,1,1,0,0,0,0,0,0,0,0,0,0
349,1,0,0,0,0,0,0,0,0,0,0,0
350,1,0,0,0,0,0,0,0,0,0,0,0
350,2,0,0,0,0,0,0,0,0,0,0,0
351,1,0,0,0,0,0,0,0,0,0,0,0
351,2,0,0,0,0,0,0,0,0,0,0,0
351,3,1,0,0,0,1,1,0,0,1,0,0
352,1,0,0,0,0,0,0,0,0,0,0,0
352,2,0,0,0,0,0,0,0,0,0,0,0
352,3,0,0,0,0,0,0,0,0,0,0,0
352,4,0,0,0,0,0,0,0,0,0,0,0
353,1,0,0,0,0,0,0,0,0,0,0,0
354,1,0,0,0,0,0,0,0,0,0,0,0
355,1,0,0,0,0,0,0,0,0,0,0,0
356,1,0,0,0,0,0,0,0,0,0,0,0
356,2,1,0,0,0,0,0,0,0,0,0,0
356,3,0,0,0,0,0,0,0,0,0,0,0
357,1,1,0,0,0,1,0,1,0,0,0,0
357,2,0,0,0,0,0,0,0,0,0,0,0
358,1,0,0,0,0,0,0,0,0,0,0,0
359,1,0,0,0,0,0,0,0,0,0,0,0
360,1,0,0,0,0,0,0,0,0,0,0,0
361,1,0,0,0,0,0,0,0,0,0,0,0
361,2,1,0,0,0,0,0,0,0,0,0,0
362,1,0,0,0,0,0,0,0,0,0,0,0
363,1,1,0,0,0,1,1,0,0,1,0,0
364,1,1,0,0,0,0,0,0,0,1,0,0
365,1,0,0,0,0,0,0,0,0,0,0,0
366,1,0,0,0,0,0,0,0,0,0,0,0
367,1,0,0,0,0,0,0,0,0,0,0,0
368,1,0,0,0,0,0,0,0,0,0,0,0
369,1,0,0,0,0,0,0,0,0,0,0,0
369,2,0,0,0,0,0,0,0,0,0,0,0
370,1,1,0,0,0,0,1,0,0,0,0,0
371,1,0,0,0,0,0,0,0,0,0,0,0
371,2,0,0,0,0,0,0,0,0,0,0,0
372,1,0,0,0,0,0,0,0,0,0,0,0
373,1,0,0,0,0,0,0,0,0,0,0,0
374,1,1,1,0,0,1,0,0,0,0,0,0
374,2,1,0,1,0,0,1,0,0,0,1,0
375,1,0,0,0,0,0,0,0,0,0,0,0
376,1,0,0,0,0,0,0,0,0,0,0,0
377,1,0,0,0,0,0,0,0,0,0,0,0
378,1,0,0,0,0,0,0,0,0,0,0,0
379,1,1,0,0,0,1,0,1,0,1,0,0
380,1,0,0,0,0,0,0,0,0,0,0,0
380,2,0,0,0,0,0,0,0,0,0,0,0
380,3,1,0,0,0,1,1,0,0,1,0,0
380,4,0,0,0,0,0,0,0,0,0,0,0
380,5,1,0,0,1,0,0,0,0,0,0,1
381,1,0,0,0,0,0,0,0,0,0,0,0
381,2,0,0,0,0,0,0,0,0,0,0,0
382,1,0,0,0,0,0,0,0,0,0,0,0
383,1,0,0,0,0,0,0,0,0,0,0,0
384,1,0,0,0,0,0,0,0,0,0,0,0
384,2,0,0,0,0,0,0,0,0,0,0,0
385,1,1,0,0,0,0,1,0,0,1,0,0
386,1,0,0,0,0,0,0,0,0,0,0,0
387,1,0,0,0,0,0,0,0,0,0,0,0
387,2,0,0,0,0,0,0,0,0,0,0,0
388,1,0,0,0,0,0,0,0,0,0,0,0
389,1,0,0,0,0,0,0,0,0,0,0,0
390,1,0,0,0,0,0,0,0,0,0,0,0
391,1,0,0,0,0,0,0,0,0,0,0,0
392,1,0,0,0,0,0,0,0,0,0,0,0
392,2,0,0,0,0,0,0,0,0,0,0,0
393,1,0,0,0,0,0,0,0,0,0,0,0
394,1,0,0,0,0,0,0,0,0,0,0,0
395,1,0,0,0,0,0,0,0,0,0,0,0
396,1,0,0,0,0,0,0,0,0,0,0,0
397,1,0,0,0,0,0,0,0,0,0,0,0
397,2,0,0,0,0,0,0,0,0,0,0,0
398,1,0,0,0,0,0,0,0,0,0,0,0
398,2,0,0,0,0,0,0,0,0,0,0,0
399,1,0,0,0,0,0,0,0,0,0,0,0
399,2,0,0,0,0,0,0,0,0,0,0,0
400,1,1,0,0,0,0,0,0,0,0,0,0
400,2,0,0,0,0,0,0,0,0,0,0,0
401,1,0,0,0,0,0,0,0,0,0,0,0
402,1,0,0,0,0,0,0,0,0,0,0,0
403,1,1,0,0,0,0,0,0,0,1,0,0
403,2,0,0,0,0,0,0,0,0,0,0,0
403,3,0,0,0,0,0,0,0,0,0,0,0
404,1,0,0,0,0,0,0,0,0,0,0,0
404,2,1,0,0,0,0,1,1,0,1,0,0
405,1,0,0,0,0,0,0,0,0,0,0,0
406,1,0,0,0,0,0,0,0,0,0,0,0
407,1,1,0,0,0,0,1,0,0,0,0,0
408,1,1,0,0,0,1,0,0,0,1,0,0
408,2,0,0,0,0,0,0,0,0,0,0,0
409,1,0,0,0,0,0,0,0,0,0,0,0
410,1,0,0,0,0,0,0,0,0,0,0,0
410,2,0,0,0,0,0,0,0,0,0,0,0
411,1,0,0,0,0,0,0,0,0,0,0,0
411,2,0,0,0,0,0,0,0,0,0,0,0
412,1,0,0,0,0,0,0,0,0,0,0,0
413,1,0,0,0,0,0,0,0,0,0,0,0
414,1,0,0,0,0,0,0,0,0,0,0,0
415,1,0,0,0,0,0,0,0,0,0,0,0
415,2,0,0,0,0,0,0,0,0,0,0,0
416,1,0,0,0,0,0,0,0,0,0,0,0
416,2,0,0,0,0,0,0,0,0,0,0,0
417,1,0,0,0,0,0,0,0,0,0,0,0
417,2,0,0,0,0,0,0,0,0,0,0,0
418,1,0,0,0,0,0,0,0,0,0,0,0
418,2,0,0,0,0,0,0,0,0,0,0,0
419,1,0,0,0,0,0,0,0,0,0,0,0
420,1,0,0,0,0,0,0,0,0,0,0,0
421,1,0,0,0,0,0,0,0,0,0,0,0
422,1,0,0,0,0,0,0,0,0,0,0,0
423,1,0,0,0,0,0,0,0,0,0,0,0
423,2,0,0,0,0,0,0,0,0,0,0,0
424,1,0,0,0,0,0,0,0,0,0,0,0
424,2,0,0,0,0,0,0,0,0,0,0,0
425,1,0,0,0,0,0,0,0,0,0,0,0
426,1,1,0,0,0,0,0,0,0,0,0,0
427,1,1,0,0,0,0,0,1,0,0,0,0
427,2,0,0,0,0,0,0,0,0,0,0,0
428,1,0,0,0,0,0,0,0,0,0,0,0
429,1,0,0,0,0,0,0,0,0,0,0,0
429,2,0,0,0,0,0,0,0,0,0,0,0
430,1,1,0,0,0,1,0,1,1,0,0,1
431,1,1,1,0,0,0,0,0,1,0,0,0
432,1,0,0,0,0,0,0,0,0,0,0,0
432,2,1,0,0,0,1,0,0,0,1,0,0
433,1,1,0,0,0,0,0,0,0,1,0,0
434,1,0,0,0,0,0,0,0,0,0,0,0
434,2,0,0,0,0,0,0,0,0,0,0,0
434,3,1,0,0,0,0,0,0,0,0,0,0
435,1,0,0,0,0,0,0,0,0,0,0,0
436,1,1,0,0,0,0,0,1,0,0,0,0
437,1,0,0,0,0,0,0,0,0,0,0,0
438,1,0,0,0,0,0,0,0,0,0,0,0
439,1,0,0,0,0,0,0,0,0,0,0,0
440,1,0,0,0,0,0,0,0,0,0,0,0
440,2,1,0,0,0,0,0,1,0,1,0,0
441,1,0,0,0,0,0,0,0,0,0,0,0
442,1,1,0,0,0,0,1,0,1,1,0,0
442,2,1,0,0,0,1,0,0,0,0,0,0
443,1,0,0,0,0,0,0,0,0,0,0,0
443,2,0,0,0,0,0,0,0,0,0,0,0
444,1,0,0,0,0,0,0,0,0,0,0,0
444,2,0,0,0,0,0,0,0,0,0,0,0
444,3,0,0,0,0,0,0,0,0,0,0,0
445,1,1,0,0,0,1,0,0,0,1,0,0
445,2,0,0,0,0,0,0,0,0,0,0,0
445,3,0,0,0,0,0,0,0,0,0,0,0
446,1,0,0,0,0,0,0,0,0,0,0,0
447,1,0,0,0,0,0,0,0,0,0,0,0
448,1,1,0,0,0,0,1,0,0,0,0,0
448,2,1,0,0,0,0,0,1,0,1,0,0
449,1,0,0,0,0,0,0,0,0,0,0,0
450,1,0,0,0,0,0,0,0,0,0,0,0
450,2,0,0,0,0,0,0,0,0,0,0,0
451,1,0,0,0,0,0,0,0,0,0,0,0
452,1,0,0,0,0,0,0,0,0,0,0,0
453,1,1,0,0,0,0,0,0,0,0,0,0
454,1,1,0,0,0,1,0,0,0,0,1,0
454,2,1,0,0,0,1,0,1,0,0,0,0
454,3,0,0,0,0,0,0,0,0,0,0,0
454,4,0,0,0,0,0,0,0,0,0,0,0
455,1,1,0,0,0,0,0,1,0,0,0,0
455,2,1,0,0,0,1,0,0,0,0,0,0
455,3,0,0,0,0,0,0,0,0,0,0,0
455,4,0,0,0,0,0,0,0,0,0,0,0
456,1,0,0,0,0,0,0,0,0,0,0,0
456,2,0,0,0,0,0,0,0,0,0,0,0
457,1,0,0,0,0,0,0,0,0,0,0,0
458,1,0,0,0,0,0,0,0,0,0,0,0
458,2,0,0,0,0,0,0,0,0,0,0,0
459,1,0,0,0,0,0,0,0,0,0,0,0
460,1,1,0,1,0,1,1,0,0,0,0,1
461,1,0,0,0,0,0,0,0,0,0,0,0
462,1,0,0,0,0,0,0,0,0,0,0,0
462,2,0,0,0,0,0,0,0,0,0,0,0
463,1,1,0,0,0,0,0,0,0,0,1,0
464,1,1,0,0,0,1,0,0,0,0,0,0
464,2,1,0,0,0,0,0,1,0,0,0,0
465,1,0,0,0,0,0,0,0,0,0,0,0
466,1,0,0,0,0,0,0,0,0,0,0,0
467,1,1,0,0,0,0,0,0,0,0,0,0
467,2,0,0,0,0,0,0,0,0,0,0,0
468,1,1,0,0,0,0,0,0,0,0,0,0
469,1,0,0,0,0,0,0,0,0,0,0,0
469,2,0,0,0,0,0,0,0,0,0,0,0
469,3,1,0,0,0,0,1,1,0,0,0,0
470,1,1,0,0,0,0,0,0,0,1,0,0
471,1,0,0,0,0,0,0,0,0,0,0,0
471,2,0,0,0,0,0,0,0,0,0,0,0
472,1,0,0,0,0,0,0,0,0,0,0,0
473,1,0,0,0,0,0,0,0,0,0,0,0
474,1,1,0,0,0,1,0,0,0,1,0,0
475,1,0,0,0,0,0,0,0,0,0,0,0
476,1,0,0,0,0,0,0,0,0,0,0,0
477,1,1,1,0,0,0,0,0,0,0,0,0
478,1,1,0,0,0,1,0,0,0,0,0,0
479,1,0,0,0,0,0,0,0,0,0,0,0
480,1,1,0,0,0,0,1,0,0,0,0,0
480,2,1,0,1,0,0,0,0,0,1,1,0
480,3,0,0,0,0,0,0,0,0,0,0,0
481,1,0,0,0,0,0,0,0,0,0,0,0
481,2,1,0,0,0,0,0,0,0,0,1,0
482,1,0,0,0,0,0,0,0,0,0,0,0
483,1,0,0,0,0,0,0,0,0,0,0,0
484,1,1,0,0,0,0,0,0,0,0,0,0
485,1,0,0,0,0,0,0,0,0,0,0,0
486,1,0,0,0,0,0,0,0,0,0,0,0
487,1,0,0,0,0,0,0,0,0,0,0,0
488,1,0,0,0,0,0,0,0,0,0,0,0
488,2,0,0,0,0,0,0,0,0,0,0,0
489,1,0,0,0,0,0,0,0,0,0,0,0
489,2,0,0,0,0,0,0,0,0,0,0,0
489,3,0,0,0,0,0,0,0,0,0,0,0
490,1,0,0,0,0,0,0,0,0,0,0,0
491,1,0,0,0,0,0,0,0,0,0,0,0
491,2,0,0,0,0,0,0,0,0,0,0,0
492,1,0,0,0,0,0,0,0,0,0,0,0
492,2,0,0,0,0,0,0,0,0,0,0,0
492,3,0,0,0,0,0,0,0,0,0,0,0
492,4,0,0,0,0,0,0,0,0,0,0,0
492,5,0,0,0,0,0,0,0,0,0,0,0
493,1,0,0,0,0,0,0,0,0,0,0,0
494,1,0,0,0,0,0,0,0,0,0,0,0
495,1,0,0,0,0,0,0,0,0,0,0,0
496,1,0,0,0,0,0,0,0,0,0,0,0
497,1,0,0,0,0,0,0,0,0,0,0,0
497,2,0,0,0,0,0,0,0,0,0,0,0
497,3,0,0,0,0,0,0,0,0,0,0,0
497,4,1,0,0,0,0,1,1,0,0,0,0
497,5,0,0,0,0,0,0,0,0,0,0,0
497,6,0,0,0,0,0,0,0,0,0,0,0
497,7,0,0,0,0,0,0,0,0,0,0,0
497,8,1,0,0,0,1,0,0,0,0,0,0
498,1,0,0,0,0,0,0,0,0,0,0,0
498,2,0,0,0,0,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0,0,0
499,2,0,0,0,0,0,0,0,0,0,0,0
